Athlete,Sport,Date,Competition,Comp Set,Class,Discipline,Discipline_AR,Phase,Gender,Age,Rank,Result,Medal,Wind,Attempt,Lane_Heat,Reaction_Time,Split_Times,Status,Country,Detection_Method,Source_URL
Khamis Alobaidali,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 9 - 6 كرات فردي رجال - المبارة 9,Qualification,Men,,,4.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0249
Ammar Taqi,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 9 - 6 كرات فردي رجال - المبارة 9,Qualification,Men,,,3.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0249
Mohammad Shihab,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 10 - 6 كرات فردي رجال - المباراة 10,Qualification,Men,,,4.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0250
Abdullah Alshammari,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 10 - 6 كرات فردي رجال - المباراة 10,Qualification,Men,,,0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0250
Nisar Saifuddin,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 11 - 6 كرات فردي رجال - المباراة 11,Qualification,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0251
Ayman Alamri,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 11 - 6 كرات فردي رجال - المباراة 11,Qualification,Men,,,4.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0251
Ahmed Saif,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 11 - 6 كرات فردي رجال - المباراة 11,Qualification,Men,,,3.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0251
Ahmed Al Khusaibi,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 12 - 6 كرات فردي رجال - المباراة 12,Qualification,Men,,,2.0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0252
Habib Humood,Snooker,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Match 12 - 6 كرات فردي رجال - المباراة 12,Qualification,Men,,,4.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0252
Abdullah Alshammari,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Quarter Final 1 - 6 كرات فردي رجال - ربع النهائي 1,Quarter Final,Men,,,3.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0818
Mohammad Shihab,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Quarter Final 1 - 6 كرات فردي رجال - ربع النهائي 1,Quarter Final,Men,,,4.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0818
Ahmed Saif,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Quarter Final 2 - 6 كرات فردي رجال - ربع النهائي 2,Quarter Final,Men,,,3.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0819
Ammar Taqi,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Quarter Final 2 - 6 كرات فردي رجال - ربع النهائي 2,Quarter Final,Men,,,4.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0819
Hesham Alsaqer,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Quarter Final 3 - 6 كرات فردي رجال - ربع النهائي 3,Quarter Final,Men,,,0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0820
Ali Al Obaidli,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Quarter Final 3 - 6 كرات فردي رجال - ربع النهائي 3,Quarter Final,Men,,,4.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0820
Habib Humood,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Quarter Final 4 - 6 كرات فردي رجال - ربع النهائي 4,Quarter Final,Men,,,4.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0821
Abdulrahman Al-Shamsi,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Quarter Final 4 - 6 كرات فردي رجال - ربع النهائي 4,Quarter Final,Men,,,2.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0821
Mohammad Shihab,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Semi Final 1 - 6 كرات فردي رجال - نصف النهائي 1,Semi Final,Men,,3,2.0,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0822
Ammar Taqi,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Semi Final 1 - 6 كرات فردي رجال - نصف النهائي 1,Semi Final,Men,,,4.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0822
Habib Humood,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Semi Final 2 - 6 كرات فردي رجال - نصف النهائي 2,Semi Final,Men,,3,2.0,B,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0823
Ali Al Obaidli,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Semi Final 2 - 6 كرات فردي رجال - نصف النهائي 2,Semi Final,Men,,,4.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0823
Ammar Taqi,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Final - 6 كرات فردي رجال - النهائي,Final,Men,,1,4.0,G,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0824
Ali Al Obaidli,Snooker,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 6-Red Singles,Final - 6 كرات فردي رجال - النهائي,Final,Men,,2,3.0,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0824
Ammar Taqi,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 1 (15-Red) - فردي رجال - المباراة 1 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0260
Qasim Al Balushi,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 1 (15-Red) - فردي رجال - المباراة 1 (احمر-15),Qualification,Men,,,2.0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0260
Ahmed Al Khusaibi,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 2 (15-Red) - فردي رجال - المباراة 2 (احمر-15),Qualification,Men,,,0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0261
Abdullah Alshammari,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 2 (15-Red) - فردي رجال - المباراة 2 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0261
Nisar Saifuddin,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 3 (15-Red) - فردي رجال - المباراة 3 (احمر-15),Qualification,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0262
Ziyad Alqabbani,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 3 (15-Red) - فردي رجال - المباراة 3 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0262
Ahmed Saif,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 3 (15-Red) - فردي رجال - المباراة 3 (احمر-15),Qualification,Men,,,2.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0262
Abdullah Alshammari,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 4 (15-Red) - فردي رجال - المباراة 4 (احمر-15),Qualification,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0263
Ahmed Al Khusaibi,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 4 (15-Red) - فردي رجال - المباراة 4 (احمر-15),Qualification,Men,,,,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0263
Khalil Busaif,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 4 (15-Red) - فردي رجال - المباراة 4 (احمر-15),Qualification,Men,,,0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0263
Khalid Al Kamali,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 4 (15-Red) - فردي رجال - المباراة 4 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0263
Ziyad Alqabbani,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 5 (15-Red) - فردي رجال - المباراة 5 (احمر-15),Qualification,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0264
Hesham Alsaqer,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 5 (15-Red) - فردي رجال - المباراة 5 (احمر-15),Qualification,Men,,,,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0264
Ali Al Obaidli,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 5 (15-Red) - فردي رجال - المباراة 5 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0264
Ammar Taqi,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 5 (15-Red) - فردي رجال - المباراة 5 (احمر-15),Qualification,Men,,,2.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0264
Ahmed Saif,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 6 (15-Red) - فردي رجال - المباراة 6 (احمر-15),Qualification,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0265
Ziyad Alqabbani,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 6 (15-Red) - فردي رجال - المباراة 6 (احمر-15),Qualification,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0265
Mohammad Shihab,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 6 (15-Red) - فردي رجال - المباراة 6 (احمر-15),Qualification,Men,,,1.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0265
Abdullah Alshammari,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 6 (15-Red) - فردي رجال - المباراة 6 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0265
Khalid Al Kamali,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 7 (15-Red) - فردي رجال - مباراة 7 (احمر-15),Qualification,Men,,,,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0266
Ahmad Abul,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 7 (15-Red) - فردي رجال - مباراة 7 (احمر-15),Qualification,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0266
Hesham Alsaqer,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 7 (15-Red) - فردي رجال - مباراة 7 (احمر-15),Qualification,Men,,,0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0266
Ziyad Alqabbani,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 7 (15-Red) - فردي رجال - مباراة 7 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0266
Khalil Busaif,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 8 (15-Red) - فردي رجال- مباراة 8 (احمر-15),Qualification,Men,,,,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0267
Khalid Al Kamali,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 8 (15-Red) - فردي رجال- مباراة 8 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0267
Ahmad Abul,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 8 (15-Red) - فردي رجال- مباراة 8 (احمر-15),Qualification,Men,,,2.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0267
Ali Al Obaidli,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 9 (15-Red) - فردي رجال - مباراة 9 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0268
Ammar Taqi,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 9 (15-Red) - فردي رجال - مباراة 9 (احمر-15),Qualification,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0268
Qasim Al Balushi,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 9 (15-Red) - فردي رجال - مباراة 9 (احمر-15),Qualification,Men,,,0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0268
Mohammad Shihab,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 10 (15-Red) - فردي رجال - مباراة 10 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0269
Ahmed Al Khusaibi,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 10 (15-Red) - فردي رجال - مباراة 10 (احمر-15),Qualification,Men,,,0,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0269
Mohammad Shihab,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 11 (15-Red) - فردي رجال- مباراة 11 (احمر-15),Qualification,Men,,,,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0270
Abdullah Alshammari,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 11 (15-Red) - فردي رجال- مباراة 11 (احمر-15),Qualification,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0270
Hesham Alsaqer,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 11 (15-Red) - فردي رجال- مباراة 11 (احمر-15),Qualification,Men,,,0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0270
Ahmed Saif,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 11 (15-Red) - فردي رجال- مباراة 11 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0270
Ahmad Abul,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 12 (15-Red) - فردي رجال - مباراة 12 (احمر-15),Qualification,Men,,,3.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0271
Nisar Saifuddin,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 12 (15-Red) - فردي رجال - مباراة 12 (احمر-15),Qualification,Men,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0271
Khalil Busaif,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Match 12 (15-Red) - فردي رجال - مباراة 12 (احمر-15),Qualification,Men,,,2.0,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0271
Abdullah Alshammari,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Knockout,Men,,,3.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0272
Ammar Taqi,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Knockout,Men,,,2.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0272
Ahmed Saif,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Knockout,Men,,,0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0273
Ziyad Alqabbani,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Knockout,Men,,,3.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0273
Ali Al Obaidli,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Knockout,Men,,,3.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0274
Mohammad Shihab,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Knockout,Men,,,1.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0274
Ahmad Abul,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Knockout,Men,,,3.0,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0275
Khalid Al Kamali,Snooker,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Round of 8 (15-Red) - فردي رجال - دوري الثمانية (احمر-15),Knockout,Men,,,1.0,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0275
Abdullah Alshammari,Snooker,2026-05-18,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Semi Final (15-Red) - فردي رجال - النصف نهائي (احمر-15),Semi Final,Men,,,0,B,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0276
Ziyad Alqabbani,Snooker,2026-05-18,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Semi Final (15-Red) - فردي رجال - النصف نهائي (احمر-15),Semi Final,Men,,,3.0,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0276
Ali Al Obaidli,Snooker,2026-05-18,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Semi Final (15-Red) - فردي رجال - النصف نهائي (احمر-15),Semi Final,Men,,,3.0,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0277
Ahmad Abul,Snooker,2026-05-18,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Semi Final (15-Red) - فردي رجال - النصف نهائي (احمر-15),Semi Final,Men,,,1.0,B,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0277
Ziyad Alqabbani,Snooker,2026-05-18,4th GCC Games Doha 2026,GCC Games,,Men’s Singles,Final (15-Red) - فردي رجال - النهائي (احمر-15),Final,Men,,,0,S,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/snooker/COM-2026-0278
